Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"Bought a necklace as a gift and they shipped me a used necklace. I wouldnt recommend this place. The diamonds were filthy and had zero shine. Even if it wasnt used, for the price, the jewelry is very average at best.Edit:customer service was so bad I have to lower the rating.",Chicago,0,2/10/2023 0:00,Mejuri,1,"940 W Randolph St, Chicago, IL, United States",IL,The Kozmonaut,"{'Product Durability & Quality Issues': ['filthy', 'zero shine'], 'Value & Price-Quality Assessment': ['very average'], 'Poor Service & Long Wait Times': ['service bad'], 'Complex Returns & Warranty Handling': ['used necklace']}",Product Durability & Quality Issues | Value & Price-Quality Assessment | Poor Service & Long Wait Times | Complex Returns & Warranty Handling,filthy | zero shine | very average | service bad | used necklace
"I purchased a very small disk with my initials and a special date a tiny little disc with the star that I thought was a diamond chip came with it. Ive had this less than a year, and I dont wear it a lot, but that tiny little disc with the diamond chip is already turning green.",Chicago,0,2/10/2024 0:00,Mejuri,1,"940 W Randolph St, Chicago, IL, United States",IL,Linda Rios,"{'Product Durability & Quality Issues': ['turning green', 'tiny disc'], 'Value & Price-Quality Assessment': ['diamond chip']}",Product Durability & Quality Issues | Value & Price-Quality Assessment,turning green | tiny disc | diamond chip
"Loved the openness of the store and how easy is to look, feel and try on the jewelry.",Chicago,0,9/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Mariam Zambrano,"{'Store Ambiance & Try-On Experience': ['openness', 'try on'], 'Store Organization & Product Selection': ['easy', 'look']}",Store Ambiance & Try-On Experience | Store Organization & Product Selection,openness | try on | easy | look
"This is the ninth location in the states and the fourteenth location in the world. The jewelry items ranges from $38-$2500. They have limited-edition pieces dropping every Monday. Also, they have a piercing studio. Staff and service is excellent.",Chicago,3,2/10/2023 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,NaywriChi,"{'Store Organization & Product Selection': ['ninth location', 'limited-edition'], 'Price & Policy Transparency': ['$38-$2500', 'dropping Monday'], 'Professional Piercing Services & Environment': ['piercing studio'], 'Exceptional Customer Service & Support': ['staff excellent']}",Store Organization & Product Selection | Price & Policy Transparency | Professional Piercing Services & Environment | Exceptional Customer Service & Support,ninth location | limited-edition | $38-$2500 | dropping Monday | piercing studio | staff excellent
love west loop mejuri & their staff. incredibly nice & professional. will definitely return & recommend to friends.,Chicago,0,6/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,dawn williams,"{'Exceptional Customer Service & Support': ['incredibly nice', 'professional'], 'Store Ambiance & Try-On Experience': ['west loop'], 'Professional Piercing Services & Environment': ['staff']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Professional Piercing Services & Environment,incredibly nice | professional | west loop | staff
Always a wonderful experience. Staff is welcoming and friendly. Love the jewelry selection :),Chicago,0,2/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Karina Pola,"{'Exceptional Customer Service & Support': ['wonderful experience', 'welcoming', 'friendly'], 'Store Organization & Product Selection': ['jewelry selection']}",Exceptional Customer Service & Support | Store Organization & Product Selection,wonderful experience | welcoming | friendly | jewelry selection
Valerie my new best-friend very helpful. Made shopping easy,Chicago,0,2/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Sarah Bader,"{'Exceptional Customer Service & Support': ['very helpful', 'shopping easy'], 'Store Ambiance & Try-On Experience': ['Valerie']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,very helpful | shopping easy | Valerie
I was standing there waiting for assistance but it looks like the staff there prioritize their service to white people and ignore minority group.,Chicago,6,2/10/2024 0:00,Mejuri,1,"940 W Randolph St, Chicago, IL, United States",IL,Judith Liao,"{'Poor Service & Long Wait Times': ['waiting', 'ignore'], 'Communication & Policy Consistency': ['prioritize service']}",Poor Service & Long Wait Times | Communication & Policy Consistency,waiting | ignore | prioritize service
"Call before you go, things maybe out of stock. The staff is friendly and accommodating",Chicago,1,2/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Nilam Patel,"{'Store Organization & Product Selection': ['out of stock'], 'Exceptional Customer Service & Support': ['staff friendly', 'accommodating']}",Store Organization & Product Selection | Exceptional Customer Service & Support,out of stock | staff friendly | accommodating
Great service and experience,Chicago,0,10/10/2024 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Margaret Schmidt,"{'Exceptional Customer Service & Support': ['great service'], 'Store Ambiance & Try-On Experience': ['experience']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,great service | experience
Very nice place.  Simple elegance.,Chicago,1,2/10/2023 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Scott Chaplin,"{'Store Ambiance & Try-On Experience': ['nice place', 'simple elegance'], 'Aesthetic Design & Visual Appeal': ['simple elegance']}",Store Ambiance & Try-On Experience | Aesthetic Design & Visual Appeal,nice place | simple elegance | simple elegance
Beautiful store!,Chicago,1,2/10/2023 0:00,Mejuri,5,"940 W Randolph St, Chicago, IL, United States",IL,Kimmarie Muñoz,"{'Store Ambiance & Try-On Experience': ['Beautiful store'], 'Aesthetic Design & Visual Appeal': ['Beautiful store']}",Store Ambiance & Try-On Experience | Aesthetic Design & Visual Appeal,Beautiful store | Beautiful store
"I go to Mejuri stores whenever Im in a town with one. Im so glad theres one in the Chicago suburbs now.I enjoyed my experience here. The associates were friendly and didnt rush me. They answered my questions and helped me with my requests. Im so bad with names, so I forgot the name of the sales associate who mainly worked with me.In general, the quality of the jewelry speaks for itself and the pricing is super reasonable. I like to treat myself to dainty pieces or statement jewelry here and there and I like to gift pieces to my friends because I know the quality would be great. Another thing about Mejuri is that I feel comfortable visiting the stores. Traditional jewelry stores or brand stores like Tiffany make me uncomfortable.Highly recommended!",Skokie,0,1/20/2025 0:00,Mejuri,5,"4999 Old Orchard Shopping Ctr Suite B34, Skokie, IL, United States",IL,Baigalmaa Tsolmonbaatar,"{'Exceptional Customer Service & Support': ['friendly associates', 'answered questions', 'helped me'], 'Store Ambiance & Try-On Experience': ['comfortable visiting', 'didnt rush'], 'Value & Price-Quality Assessment': ['super reasonable', 'quality speaks'], 'Store Organization & Product Selection': ['dainty pieces', 'statement jewelry'], 'Affordable Luxury & Investment Value': ['treat myself', 'gift pieces']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Store Organization & Product Selection | Affordable Luxury & Investment Value,friendly associates | answered questions | helped me | comfortable visiting | didnt rush | super reasonable | quality speaks | dainty pieces | statement jewelry | treat myself | gift pieces
"We purchased our wedding bands at this location. The bands themselves are great. Our shopping experience was an unending hassle.Our first visit seemed alright. The store had opened recently, so they had very low stock. They didnt have stock of basic gold bands in average sizes that we could try on. They did have bands of other materials in those sizes, and they helped us size our fingers. Then we bought bands in those sizes to be shipped directly to us—not ideal, but we hoped the sizes wed pegged in-store were correct. They reassured us that, if either of us needed to move to a different size, the exchange process would be a breeze.It was not. While one of our initial rings was a success, the other needed a new size. Returning to the store to exchange it kicked off a months-long comedy of errors. The clerks for this visit had trouble at every step—finding our order, processing an exchange, checking stock. After a very long wait, it was confirmed the store still did not have stock of basic gold bands in average sizes, so we would have to essentially place an online order again. To prevent having to return to the store again, they recommended we order the next two half sizes so both could be tried on, one kept and one returned. From there the clerks had immense trouble processing an exchange, at one point turning the iPad around to show it wasnt going through the way they were trying—was that supposed to prompt an, I see, Ill just keep an expensive ring that doesnt fit then? Finally, they seemed to have been able to process the exchange and set up the two rings to ship to us.Except:we received no email confirmation of the exchange or shipment. We had to call Mejuri corporate, who were able to track down our order. Apparently the clerks had associated this new part of the order with a completely new customer account. While Mejuri corporate was able to find this, as a result for every subsequent step of the process—tracking the two new rings, returning the one that did not fit, receiving a refund for that ring—required going through Mejuri customer service.As I noted, we are happy with our rings. And Mejuris customer service on the web/phone are very helpful and prompt. Thus my experience at this store would lead me to recommend that customers simply do all shopping at Mejuri.com rather than in a store, and/or that Mejuri do a better job setting up its physical stores by having adequate stock and preparing their clerks for more situations than the simplest of sales.",Skokie,0,1/10/2025 0:00,Mejuri,2,"4999 Old Orchard Shopping Ctr Suite B34, Skokie, IL, United States",IL,Andrew Rogers,"{'Store Organization & Product Selection': ['low stock', 'basic gold', 'average sizes'], 'Poor Service & Long Wait Times': ['long wait', 'trouble processing', 'months-long'], 'Complex Returns & Warranty Handling': ['exchange process', 'returning ring', 'refund'], 'Online Shopping Experience': ['Mejuri.com', 'online order', 'customer service'], 'Communication & Policy Consistency': ['email confirmation', 'customer account', 'corporate'], 'Value & Price-Quality Assessment': ['expensive ring', 'rings great'], 'Inventory & Cross-Channel Integration': ['shipping directly', 'adequate stock']}",Store Organization & Product Selection | Poor Service & Long Wait Times | Complex Returns & Warranty Handling | Online Shopping Experience | Communication & Policy Consistency | Value & Price-Quality Assessment | Inventory & Cross-Channel Integration,low stock | basic gold | average sizes | long wait | trouble processing | months-long | exchange process | returning ring | refund | Mejuri.com | online order | customer service | email confirmation | customer account | corporate | expensive ring | rings great | shipping directly | adequate stock
"I greatly enjoyed my visit to Mejuri today. The two ladies working were fantastic! They were so kind, helpful, and patient as I picked out two rings that I am very excited about. I have been to many jewelry stores in Nashville. Mejuri offered some of the best customer service. Their jewelry is also backed with a two year warranty and free cleaning. I will be back!",Nashville,0,2/3/2025 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,amanda smith,"{'Exceptional Customer Service & Support': ['kind', 'helpful', 'patient', 'best service'], 'Store Ambiance & Try-On Experience': ['enjoyed visit'], 'Price & Policy Transparency': ['two year', 'free cleaning'], 'Store Organization & Product Selection': ['picked out', 'jewelry stores'], 'Value & Price-Quality Assessment': ['backed warranty']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Price & Policy Transparency | Store Organization & Product Selection | Value & Price-Quality Assessment,kind | helpful | patient | best service | enjoyed visit | two year | free cleaning | picked out | jewelry stores | backed warranty
"Was on my 40th birthday trip and randomly walked in and asked if they pierced with a gun or a needle and was pleasantly surprised they had a piercer on sight with her own room. I have been thinking about getting another piercing in my left lobe, and it was  a great experience. Loved the jewelery selection and the piercer was a delight. So happy with my new earring and piercing.",Nashville,0,12/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Liz Lucak,"{'Professional Piercing Services & Environment': ['piercer', 'piercing room'], 'Store Organization & Product Selection': ['jewelry selection'], 'Exceptional Customer Service & Support': ['great experience', 'delight']}",Professional Piercing Services & Environment | Store Organization & Product Selection | Exceptional Customer Service & Support,piercer | piercing room | jewelry selection | great experience | delight
"I got my ring Christmas before last, and only got to wear it twice before it started to tarnish (or what I thought was tarnish) terribly. I took it out today to clean it, and it doesnt really clean the spots- using a jewelry cleaning cloth- the gold started to chip off on the bottom and in the spots near the gem! And speaking of the gem, it also cracked on the corner on my second wear (last picture)! I was so hopeful for the opportunity to wear this gorgeous ring but its falling apart after only two wears. Its way too late for a refund, but Im just bummed about it. It just sits in its box it came in.",Nashville,0,11/10/2024 0:00,Mejuri,1,"2803 12th Ave S, Nashville, TN",TN,Brandee Lee Elston,"{'Product Durability & Quality Issues': ['tarnish', 'chip off', 'cracked', 'falling apart'], 'Value & Price-Quality Assessment': ['too late', 'refund', 'bummed'], 'Aesthetic Design & Visual Appeal': ['gorgeous ring']}",Product Durability & Quality Issues | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal,tarnish | chip off | cracked | falling apart | too late | refund | bummed | gorgeous ring
Best experience at the Mejuri in Nashville! The team is truly amazing! Kelly killed it with the piercings! If youre in town you have to check them out!,Nashville,1,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Ashley Cesarano,"{'Exceptional Customer Service & Support': ['amazing team'], 'Professional Piercing Services & Environment': ['killed it', 'piercings'], 'Store Ambiance & Try-On Experience': ['best experience']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Store Ambiance & Try-On Experience,amazing team | killed it | piercings | best experience
"Wonderful staff, service and product. Helpful with a return and made everything perfect.",Nashville,0,1/10/2025 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Peter Borkovich,"{'Exceptional Customer Service & Support': ['Wonderful staff', 'helpful'], 'Complex Returns & Warranty Handling': ['return', 'perfect']}",Exceptional Customer Service & Support | Complex Returns & Warranty Handling,Wonderful staff | helpful | return | perfect
Keylas customer service was so authentic and welcoming! I instantly felt comfortable to try on some pieces and take home something that I really love! Shes a star!!,Nashville,0,11/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Tatum Brown,"{'Exceptional Customer Service & Support': ['authentic', 'welcoming', 'star'], 'Store Ambiance & Try-On Experience': ['comfortable', 'try on']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,authentic | welcoming | star | comfortable | try on
"I went in to buy some 14k Huggies but I left with 2 ear piercing! I got one and then I got another since Estrella Medina did such a painless piercing.  It wasnt even on myMind to get piercings but I really like the staff and Estrella was so nice and professional.  Im so happy with the personal customer service.  Will definitely be back, you just dont find service like that anymore !",Nashville,0,6/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,heidi Farrell,"{'Professional Piercing Services & Environment': ['painless piercing', 'Estrella Medina'], 'Exceptional Customer Service & Support': ['personal customer', 'nice', 'professional', 'staff']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support,painless piercing | Estrella Medina | personal customer | nice | professional | staff
"Had the best time shopping at Mejuri yesterday.  I wandered in with no real intention of purchasing, but all of the girls there were so fun, funny, and helpful, I simply couldnt help it!  They made the experience so great.  Plus, I love my new rings!",Nashville,0,4/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Chelsea Logan,"{'Exceptional Customer Service & Support': ['helpful', 'fun', 'funny'], 'Store Ambiance & Try-On Experience': ['great experience'], 'Value & Price-Quality Assessment': ['love rings']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment,helpful | fun | funny | great experience | love rings
Love everything about this brand and the customer experience in store. I took my boyfriend in to get a necklace for valentines and was treated so well and left with the perfect gift! Will definitely be a consistent shopper here.,Nashville,0,3/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Allison Johnson,"{'Exceptional Customer Service & Support': ['treated well'], 'Store Ambiance & Try-On Experience': ['customer experience'], 'Store Organization & Product Selection': ['perfect gift']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,treated well | customer experience | perfect gift
"If you havent make it to newly opened 12th south location yet, you have to!!This is NOT a paid or incentivised review, it is as authentic review as they come.What a fun place!! Every single person is genuinely nice and you feel zero pressure to buy anything. But sure do they make you feel welcomed! Even just window shopping is so inspiring!And, Nashville finally got a superb pro in ear  piercing and styling!! Kelly is THE queen!!I predict she will be booked through in near future. So if you were thinking of getting pierced- do it soon!Wow, does she know her craft!! Total pro, AND amazing artistic eye.But, probably even more important- the kindest and most genuine person, which is harder and harder to meet in Nashville.",Nashville,1,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Dasha Max,"{'Exceptional Customer Service & Support': ['genuinely nice', 'feel welcomed'], 'Professional Piercing Services & Environment': ['pro piercing', 'Kelly', 'Total pro'], 'Store Ambiance & Try-On Experience': ['fun place', 'window shopping'], 'Communication & Policy Consistency': ['zero pressure']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Store Ambiance & Try-On Experience | Communication & Policy Consistency,genuinely nice | feel welcomed | pro piercing | Kelly | Total pro | fun place | window shopping | zero pressure
"Had a great experience with the staff today while shopping in 12South. They were helpful, friendly, and loved how they didnt feel super pushy and took a more educational sales approach.",Nashville,0,8/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Ivey Grant,"{'Exceptional Customer Service & Support': ['great experience', 'helpful', 'friendly', 'educational sales'], 'Store Ambiance & Try-On Experience': ['shopping', 'not pushy']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,great experience | helpful | friendly | educational sales | shopping | not pushy
I always knew about Mejuri brand but it was my first time visiting the brand in person. The store was nicely organized and the staffs were friendly and helpful.Id love to visit the store again next time I visit Nashville.,Nashville,2,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Jungeun Choi,"{'Store Organization & Product Selection': ['nicely organized'], 'Exceptional Customer Service & Support': ['friendly', 'helpful'], 'Store Ambiance & Try-On Experience': ['visit', 'store']}",Store Organization & Product Selection | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,nicely organized | friendly | helpful | visit | store
Wonderful experience at the Nashville store! The displays in store are beautiful and the staff was very helpful with knowing details about each piece,Nashville,0,5/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,alison folkersma,"{'Exceptional Customer Service & Support': ['very helpful'], 'Store Ambiance & Try-On Experience': ['beautiful displays'], 'Store Organization & Product Selection': ['displays']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,very helpful | beautiful displays | displays
I came in to inquire about piercing information. I left with 2 new ear piercings. The piercist who was there from Miami was amazing and made me feel so comfortable.,Nashville,0,5/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Laurie Carlson,"{'Professional Piercing Services & Environment': ['piercing information', 'piercist', 'comfortable'], 'Exceptional Customer Service & Support': ['amazing', 'comfortable']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support,piercing information | piercist | comfortable | amazing | comfortable
My new favorite store!  I stumbled across the 12th Ave store and was shocked at how great the prices were and LOVE their products.  It was just what I was looking for...#obsessed,Nashville,0,4/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Lynn Taylor,"{'Store Organization & Product Selection': ['products'], 'Value & Price-Quality Assessment': ['great prices'], 'Store Ambiance & Try-On Experience': ['favorite store']}",Store Organization & Product Selection | Value & Price-Quality Assessment | Store Ambiance & Try-On Experience,products | great prices | favorite store
The staff are all very friendly and make you want to come back again and again<3,Nashville,0,12/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,* yuko,"{'Exceptional Customer Service & Support': ['friendly staff', 'come back']}",Exceptional Customer Service & Support,friendly staff | come back
"Had my first ear piercing done here, absolutely fabulous quality jewelry, kind and helpful staff, piercer was professional and kind and considerate. Absolutely worth a visit, beautiful work!",Nashville,1,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,"Jackie ""JQ"" Hunter","{'Exceptional Customer Service & Support': ['kind', 'helpful staff'], 'Professional Piercing Services & Environment': ['professional', 'piercer'], 'Aesthetic Design & Visual Appeal': ['beautiful work'], 'Product Durability & Quality Issues': ['fabulous quality']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Aesthetic Design & Visual Appeal | Product Durability & Quality Issues,kind | helpful staff | professional | piercer | beautiful work | fabulous quality
"Great experience at Mejuri Nashville on 12 South. Beautiful jewelry, fabulous staff.",Nashville,0,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Niki Wilson,"{'Exceptional Customer Service & Support': ['fabulous staff'], 'Aesthetic Design & Visual Appeal': ['Beautiful jewelry'], 'Store Ambiance & Try-On Experience': ['Great experience']}",Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal | Store Ambiance & Try-On Experience,fabulous staff | Beautiful jewelry | Great experience
Missy was so kind! THE STAFF IS SO PATIENT AND HELPFUL!! Glad I came to this location!,Nashville,0,5/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,"Samar Kullab, MS, RDN, LDN","{'Exceptional Customer Service & Support': ['so kind', 'so patient', 'helpful']}",Exceptional Customer Service & Support,so kind | so patient | helpful
"Can not say enough about the products, the service and the customer service! Ten stars if I could rate them that",Nashville,0,7/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Lisa Stefanov,"{'Exceptional Customer Service & Support': ['customer service'], 'Value & Price-Quality Assessment': ['products'], 'Professional Piercing Services & Environment': ['service']}",Exceptional Customer Service & Support | Value & Price-Quality Assessment | Professional Piercing Services & Environment,customer service | products | service
Staff was very helpful and the quality of the jewelry is excellent,Nashville,1,4/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Gail Bursch,"{'Exceptional Customer Service & Support': ['very helpful'], 'Product Durability & Quality Issues': ['quality excellent']}",Exceptional Customer Service & Support | Product Durability & Quality Issues,very helpful | quality excellent
Amazing customer service! I look forward to shopping here again. :),Nashville,1,2/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Rhiannon McPherson,{'Exceptional Customer Service & Support': ['customer service']},Exceptional Customer Service & Support,customer service
Beautiful store with beautiful product and very nice associates.,Nashville,0,5/10/2024 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Natali Hermiz,"{'Aesthetic Design & Visual Appeal': ['Beautiful store', 'beautiful product'], 'Exceptional Customer Service & Support': ['nice associates']}",Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support,Beautiful store | beautiful product | nice associates
Great store!,Nashville,0,1/10/2025 0:00,Mejuri,5,"2803 12th Ave S, Nashville, TN",TN,Sara McGuire,{'Store Ambiance & Try-On Experience': ['great store']},Store Ambiance & Try-On Experience,great store
Very nice experience coming to the store for my first time. Jewelry pieces were super cute and unique styles. One of the team members was very nice and complimented a piece I was trying on. Purchased an ear cuff that I am now obsessed with!,Miami,0,11/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,lauren lavernia,"{'Store Ambiance & Try-On Experience': ['nice experience', 'trying on'], 'Aesthetic Design & Visual Appeal': ['super cute', 'unique styles'], 'Exceptional Customer Service & Support': ['very nice', 'complimented'], 'Store Organization & Product Selection': ['ear cuff']}",Store Ambiance & Try-On Experience | Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support | Store Organization & Product Selection,nice experience | trying on | super cute | unique styles | very nice | complimented | ear cuff
The service was fantastic. The young lady brought out many pieces for me to try on and was patient with me. Im obsessed with my ring. I will be going back to buy more.,Miami,1,8/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Melanie Garcia,"{'Exceptional Customer Service & Support': ['fantastic', 'patient'], 'Store Ambiance & Try-On Experience': ['try on', 'brought out'], 'Store Organization & Product Selection': ['many pieces'], 'Value & Price-Quality Assessment': ['obsessed']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection | Value & Price-Quality Assessment,fantastic | patient | try on | brought out | many pieces | obsessed
"Best experience ever. Unbelievable service, awesome sales people, accommodating,and kind. Recognized our anniversary with a special gift. Reilly, Max, and Brit were exceptional. Plus, they do not pressure sale. Treated us like we were family.",Miami,2,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Rebecca Zuberi,"{'Exceptional Customer Service & Support': ['unbelievable service', 'awesome sales', 'accommodating', 'kind', 'exceptional', 'family'], 'Store Ambiance & Try-On Experience': ['special gift']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,unbelievable service | awesome sales | accommodating | kind | exceptional | family | special gift
"All my jewelry is from this brand now (seriously). Its high-quality, doesnt irritate my skin, and the styles go with everything. Ive been ordering online for years, but it was so fun to be able to shop in-store. Plus Max at this shop was awesome to help me pick what worked for me ❤️",Miami,0,2/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Ellie Alexander,"{'Product Durability & Quality Issues': ['high-quality'], 'Aesthetic Design & Visual Appeal': ['styles'], 'Online Shopping Experience': ['ordering online'], 'Store Ambiance & Try-On Experience': ['shop in-store'], 'Exceptional Customer Service & Support': ['help me']}",Product Durability & Quality Issues | Aesthetic Design & Visual Appeal | Online Shopping Experience | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support,high-quality | styles | ordering online | shop in-store | help me
"Beautiful jewelry with amazing customer service. I accidentally broke my bracelet and I went in to see if it could be repaired, instead Chloe replaced it for me no problem. Thank you 😌",Miami,0,11/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Veronica Davila,"{'Exceptional Customer Service & Support': ['amazing customer', 'replaced it', 'no problem'], 'Product Durability & Quality Issues': ['broke bracelet'], 'Aesthetic Design & Visual Appeal': ['Beautiful jewelry']}",Exceptional Customer Service & Support | Product Durability & Quality Issues | Aesthetic Design & Visual Appeal,amazing customer | replaced it | no problem | broke bracelet | Beautiful jewelry
"The associates were extremely friendly and inviting, they truly made the shopping experience so pleasant. The jewelry is amazing and the store is beautiful but its the people who work there that make it a place worth shopping at :)",Miami,0,10/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Hannah Harbour,"{'Exceptional Customer Service & Support': ['extremely friendly', 'inviting', 'pleasant'], 'Store Ambiance & Try-On Experience': ['shopping experience', 'beautiful store'], 'Value & Price-Quality Assessment': ['amazing jewelry']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment,extremely friendly | inviting | pleasant | shopping experience | beautiful store | amazing jewelry
"While the jewelry is very gorgeous, I will say that the quality is lacking, I went to the store and wore my piece right out of the store. When I got home I went to put my favorite pendant on the chain only to see that it was twisted and one of the tiny chain links was sideways. Ill try to return but I dont have the tag since I wore it out of the store :( $150 and no days of wear, really sad.",Miami,0,7/10/2024 0:00,Mejuri,2,"219 NW 25th St, Miami, FL",FL,Rebecca,"{'Aesthetic Design & Visual Appeal': ['very gorgeous'], 'Product Durability & Quality Issues': ['quality lacking', 'twisted chain', 'sideways links'], 'Complex Returns & Warranty Handling': ['no tag'], 'Value & Price-Quality Assessment': ['$150', 'no days']}",Aesthetic Design & Visual Appeal | Product Durability & Quality Issues | Complex Returns & Warranty Handling | Value & Price-Quality Assessment,very gorgeous | quality lacking | twisted chain | sideways links | no tag | $150 | no days
Love this store! Beautiful jewelry and the staff in the store is very nice,Miami,0,1/20/2025 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Liliana Guillen,"{'Exceptional Customer Service & Support': ['very nice'], 'Aesthetic Design & Visual Appeal': ['Beautiful jewelry'], 'Store Ambiance & Try-On Experience': ['Love store']}",Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal | Store Ambiance & Try-On Experience,very nice | Beautiful jewelry | Love store
"I recently visited the Mejuri Wynwood store and was absolutely delighted by the experience! The staff—Holly, Rue, and Maria—were incredibly warm, inviting, and friendly, making us feel welcome from the moment we stepped in. My friends and I were just browsing, and we really appreciated the no-pressure sales environment. It was all very friendly and conversational. They answered our questions promptly, and no query was too small or bothersome for them.I had been eyeing some Mejuri products for a while and was thrilled to finally see the store in person. Im excited to say Im now officially part of the Mejuri owner community! Cant wait for my next visit!",Miami,1,5/10/2024 0:00,Mejuri,5,"219 NW 25th St, Miami, FL",FL,Casey Sharperson,"{'Exceptional Customer Service & Support': ['warm', 'friendly', 'inviting', 'no-pressure'], 'Store Ambiance & Try-On Experience': ['browsing', 'store experience'], 'Store Organization & Product Selection': ['see store', 'products'], 'Communication & Policy Consistency': ['answered questions', 'conversational']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection | Communication & Policy Consistency,warm | friendly | inviting | no-pressure | browsing | store experience | see store | products | answered questions | conversational
